,사업장명,인허가일자,인허가취소일자,폐업일자,상세영업상태코드,상세영업상태명,도로명주소,지번주소
1570,라이프휘트니스센터,20021125,,20120120.0,3,폐업,"경기도 부천시 상동로117번길 31, 404~405호 (상동)","경기도 부천시 상동 533-8번지 404,405호"
1571,피티하기좋은날,20200322,,20220413.0,3,폐업,"경기도 부천시 양지로 208, 지음프라자 905~907호 (옥길동)",경기도 부천시 옥길동 745-7 지음프라자 
1572,부천헬스클럽,19970218,,20040130.0,3,폐업,경기도 부천시 부일로469번길 11  (심곡동),경기도 부천시 심곡동 176-1번지
1573,YBC퍼스널트레이닝,20111108,,20160122.0,3,폐업,"경기도 부천시 상동로 105, 203호 (상동, 현해프라자)",경기도 부천시 상동 534-5번지 현해프라자 203호
1574,영스포츠센터,20080604,,20140513.0,3,폐업,"경기도 부천시 경인로 125, 7층 (송내동)",경기도 부천시 송내동 379-2번지 7층
1575,파워헬스,20021025,,20150324.0,3,폐업,"경기도 부천시 부흥로 256, 301∼303호 (중동, 계남아카데미빌딩)",경기도 부천시 중동 1208번지 계남아카데미빌딩 301∼303호
1576,N필라테스,20190510,,20200812.0,3,폐업,"경기도 부천시 상동로 90, 메가플러스빌딩 506호 (상동)",경기도 부천시 상동 541-1 메가플러스빌딩 
1577,핏블리,20191220,,20210810.0,3,폐업,"경기도 부천시 경인로 540, 엘림프라자 7층 (괴안동)",경기도 부천시 괴안동 168-8 괴안동 Urban forest 
1578,상록엘지헬스클럽,20050901,,20210513.0,3,폐업,경기도 부천시 조마루로 48 (상동),경기도 부천시 상동 571-1 
1579,진복싱앤(PT),20200624,,20211014.0,3,폐업,"경기도 부천시 부흥로 224, 신한은행 5층 (중동)",경기도 부천시 중동 713-9 신한은행 
1580,미다스 핏,20211019,,20220824.0,3,폐업,"경기도 부천시 송내대로265번길 67, 월드컵타운 3층 303호 (상동)",경기도 부천시 상동 536-2 월드컵타운 
1581,S-FIT 운동과학센터,20210330,,20211130.0,3,폐업,"경기도 부천시 송내대로 239, 소풍(부천터미널) B2D04, B2D05호 (상동)",경기도 부천시 상동 539-1 소풍(부천터미널) 
1582,골든남여헬스크럽,19961211,,20030630.0,3,폐업,경기도 부천시 경인로234번길 37  (심곡본동),경기도 부천시 심곡본동 678-12번지
1583,엑스플라워,20080603,,20110512.0,3,폐업,"경기도 부천시 경인로536번길 23  (괴안동,4층)",경기도 부천시 괴안동 167번지 4층
1584,영체육관,19981209,,20020830.0,3,폐업,경기도 부천시 안곡로 7  (괴안동),경기도 부천시 괴안동 28-3번지
1585,피트니스 에너지플러스,20031017,,20161028.0,3,폐업,"경기도 부천시 부천로 4, 7층 (심곡동, 경동빌딩)",경기도 부천시 심곡동 172-15번지 경동빌딩 7층
1586,드림테크노스포츠,20081107,,20180523.0,3,폐업,"경기도 부천시 중동로 426, 4층 (삼정동)",경기도 부천시 삼정동 303-1번지 
1587,덕우스포츠센터,20020706,,20050607.0,3,폐업,"경기도 부천시 중동로 406  (삼정동,4층)",경기도 부천시 삼정동 314번지 4층
1588,원헬스,20120824,,20170330.0,3,폐업,경기도 부천시 경인로 528 (괴안동),경기도 부천시 괴안동 129번지
1589,제이휘트니스,20050817,,20081016.0,3,폐업,"경기도 부천시 중동로 406  (삼정동,4층)",경기도 부천시 삼정동 314번지 4층
1590,삼손여성전용헬스,20041217,,20110701.0,3,폐업,경기도 부천시 소사로 125  (소사본동),경기도 부천시 소사본동 318-10번지
1591,현대남녀헬스크럽,20000419,,20050926.0,3,폐업,경기도 부천시 경인로206번길 11  (심곡본동),경기도 부천시 심곡본동 666-9번지
1592,이왕표 스포츠센터,20040902,,20080201.0,3,폐업,"경기도 부천시 송내대로265번길 59  (상동,한솔프라자 8층)",경기도 부천시 상동 536-4번지 한솔프라자 8층
1593,Peach Fit,20190321,,20200608.0,3,폐업,"경기도 부천시 은성로1번길 12, b02호 (소사본동)",경기도 부천시 소사본동 172-3번지 
1594,강핏피티스튜디오,20191224,,20201118.0,3,폐업,"경기도 부천시 부천로54번길 10, 영도빌딩 2층 (심곡동)",경기도 부천시 심곡동 161-3 영도빌딩 
1595,일호핏 3호점,20210909,,20220609.0,3,폐업,"경기도 부천시 소향로 246, 새롬프라자 6차 202,203호 (중동)",경기도 부천시 중동 1134 새롬프라자 6차 
1596,로얄휘트니스헬스클럽,20021111,,20090113.0,3,폐업,"경기도 부천시 소향로13번길 20,  601,602호 (상동,테마파크)","경기도 부천시 상동 545-20번지 테마파크 601,602호"
1597,세진헬스,19991109,,20060712.0,3,폐업,경기도 부천시 소사로793번길 29  (원종동),경기도 부천시 원종동 220번지
1598,유스포스포츠센터,20041104,,20060912.0,3,폐업,경기도 부천시 신흥로 321  (약대동),경기도 부천시 약대동 169-115번지
1599,한국남녀헬스,19991028,,20041222.0,3,폐업,경기도 부천시 부광로29번길 67  (괴안동),경기도 부천시 괴안동 166-5번지
1600,현대헬스,19960306,,20040723.0,3,폐업,경기도 부천시 역곡로 3  (역곡동),경기도 부천시 역곡동 80-5번지
1601,TWOHUN,20101006,,20160204.0,3,폐업,"경기도 부천시 부흥로315번길 52, 105~106호 (중동, 다복빌딩)","경기도 부천시 중동 1125번지 다복빌딩 105,106호"
1602,웨이브휘트니스,20110729,,20131230.0,3,폐업,"경기도 부천시 경인로536번길 23, 4층 (괴안동)",경기도 부천시 괴안동 167번지 4층
1603,삼성헬스크럽,19910724,,20160517.0,3,폐업,경기도 부천시 수도로 99 (내동),경기도 부천시 내동 96번지
1604,유림테크노스포츠,20021203,,20061207.0,3,폐업,경기도 부천시 중동로 426 (삼정동),경기도 부천시 삼정동 303-1번지
1605,월드휘트니스클럽,20100813,,20161216.0,3,폐업,경기도 부천시 은성로 29  (소사본동),경기도 부천시 소사본동 164-34번지
1606,원종헬스,20020425,,20091130.0,3,폐업,,경기도 부천시 원종동 228-10번지
1607,현대헬스,20041130,,20060629.0,3,폐업,"경기도 부천시 역곡로 3,  502호 (역곡동,역곡덕지빌딩)",경기도 부천시 역곡동 80-5번지 역곡덕지빌딩 502호
1608,라이츠(Lights) 스포츠재활 스튜디오,20180329,,20201216.0,3,폐업,"경기도 부천시 신흥로 170-1, 상가6동 314호 (중동)",경기도 부천시 중동 1111 위브더스테이트 
1609,(주)휴레스트로담코,20060720,,20090105.0,3,폐업,"경기도 부천시 길주로 180  (중동,로담코프라자)",경기도 부천시 중동 1164번지 로담코프라자
1610,월드헬스클럽,19990226,,20031202.0,3,폐업,"경기도 부천시 심곡로9번길 54  (심곡본동,심곡본1동사무소 5층)",경기도 부천시 심곡본동 665-13번지 심곡본1동사무소 5층
1611,유스포,19961231,,20041013.0,3,폐업,,경기도 부천시 약대동 산 33-1번지
1612,알유에프스포랜드,20070109,,20161228.0,3,폐업,경기도 부천시 소사로 236 5층 (소사본동),경기도 부천시 소사본동 126번지 5층
1613,JS휘트니스,20120313,,20141223.0,3,폐업,"경기도 부천시 경인로536번길 49, 2층층 (괴안동)",경기도 부천시 괴안동 167-16번지 2층
1614,다짐헬스,20161124,,20180329.0,3,폐업,"경기도 부천시 수도로 99, 4층 (내동)",경기도 부천시 내동 96번지 4층 
1615,역곡헬스센타,19970709,,20031129.0,3,폐업,경기도 부천시 경인로 502 (괴안동),경기도 부천시 괴안동 114-2번지
1616,알파 홀스 헬스 클럽,20111105,,20120613.0,3,폐업,경기도 부천시 원종로 63 (원종동),경기도 부천시 원종동 276-9번지 건주프라자 2층 202호
1617,도당웰빙헬스,20050428,,20220628.0,3,폐업,"경기도 부천시 삼작로 257, 5층 (도당동)",경기도 부천시 도당동 61-2 5층 
1618,파워헬스라인,20010205,,20140124.0,3,폐업,경기도 부천시 역곡로 488  (고강동),경기도 부천시 고강동 349-1번지
1619,피트니스 스포츠,20000907,,20061002.0,3,폐업,경기도 부천시 길주로 183  (중동),경기도 부천시 중동 1031-3번지
1620,베이스휘트니스센타,20040504,,20141216.0,3,폐업,"경기도 부천시 부흥로303번길 36, 701호 (중동)",경기도 부천시 중동 1123번지 701호
1621,원종스포츠센터,20121122,,20130418.0,3,폐업,"경기도 부천시 원종로 63, 201호 (원종동, 건주프라자)",경기도 부천시 원종동 276-9번지 건주프라자 201호
1622,로데오휘트니스클럽,20040921,,20110329.0,3,폐업,"경기도 부천시 상동로 69,  604호 (상동,새롬프라자)",경기도 부천시 상동 544-11번지 새롬프라자 604호
1623,베스트휘트니스클럽,20030827,,20170330.0,3,폐업,"경기도 부천시 범안로 133, 501호 (범박동,보람월드프라자)",경기도 부천시 범박동 44-16번지 보람월드프라자 501호
1624,바디체인지,20091103,,20180425.0,3,폐업,"경기도 부천시 부천로39번길 36, 2층 (심곡동)",경기도 부천시 심곡동 377-17번지 2층
1625,스타휘트니스,19970324,,20180829.0,3,폐업,"경기도 부천시 부흥로 173, 지하1층 (중동, 유청빌딩)",경기도 부천시 중동 679-2번지 유청빌딩 지하1층
1626,자마이카피트니스,20120504,,20201123.0,3,폐업,"경기도 부천시 옥산로 7, B111호 (중동, 리첸시아)",경기도 부천시 중동 1116 리첸시아 
1627,비타민휘트니스,20180806,,20200820.0,3,폐업,"경기도 부천시 경인로216번길 27, 나노테마타운 4층 (심곡본동)",경기도 부천시 심곡본동 663-10 나노테마타운 
1628,i-fitness,19970901,,20060627.0,3,폐업,경기도 부천시 부일로 734  (역곡동),경기도 부천시 역곡동 80-4번지
1629,역곡헬스크럽,19891211,,20031226.0,3,폐업,경기도 부천시 역곡로 11  (역곡동),경기도 부천시 역곡동 77-5번지
1630,그래드헬스클럽,20040603,,20041102.0,3,폐업,"경기도 부천시 성주로 86-4  (송내동,외2필지)",경기도 부천시 송내동 450-1번지 외2필지
1631,아레아 휘트니스,20131022,,20201028.0,3,폐업,"경기도 부천시 소사로 709, 6층 (원종동)",경기도 부천시 원종동 375-3 6층 
1632,비전휘트니스 분당점,20211209,,,13,영업중,"경기도 성남시 분당구 돌마로 46, 2층 (구미동)",경기도 성남시 분당구 구미동 7-2 
1633,헬스보이짐&필라걸 수내점,20211223,,,13,영업중,"경기도 성남시 분당구 내정로173번길 49, 궁전프라자-3 5층 501호 (수내동)",경기도 성남시 분당구 수내동 33-2 궁전프라자-3 
1634,베르데 휘트니스 위례점,20211216,,,13,영업중,"경기도 성남시 수정구 위례광장로 45, 2층 205호 (창곡동)",경기도 성남시 수정구 창곡동 546 
1635,바디밸런스 가천대점,20220623,,,13,영업중,"경기도 성남시 수정구 태평로 8, 지1층 (태평동)",경기도 성남시 수정구 태평동 5106 
1636,스퀘어스포츠 트레이닝센터,20220304,,,13,영업중,"경기도 성남시 수정구 대왕판교로 901, 1층 (시흥동)",경기도 성남시 수정구 시흥동 219-8 
1637,메루치양식장 성남점,20220708,,,13,영업중,"경기도 성남시 분당구 야탑로69번길 8, 한주코아 지하1층 B01호 (야탑동)",경기도 성남시 분당구 야탑동 355-4 한주코아 
1638,와이투짐 단대오거리점,20220520,,,13,영업중,"경기도 성남시 중원구 광명로 315, 2층 (금광동)",경기도 성남시 중원구 금광동 3708 
1639,유앤바디 휘트니스,20220729,,,13,영업중,"경기도 성남시 분당구 백현로101번길 12, 세인프라자 402호 (수내동)",경기도 성남시 분당구 수내동 19-6 세인프라자 
1640,크로스핏 임,20220609,,,13,영업중,"경기도 성남시 중원구 광명로 21, 지하1층 (성남동)",경기도 성남시 중원구 성남동 3182 
1641,엑서사이언스짐,20220811,,,13,영업중,"경기도 성남시 분당구 판교역로 240, 삼환하이펙스A동 A동 B117-1호 (삼평동)",경기도 성남시 분당구 삼평동 678 삼환하이펙스A동 
1642,바이칼휘트니스,20220811,,,13,영업중,"경기도 성남시 분당구 야탑로81번길 10, 분당아미고타워 B101호 (야탑동)",경기도 성남시 분당구 야탑동 358-3 분당아미고타워 
1643,마블휘트니스&골프,20220811,,,13,영업중,"경기도 성남시 중원구 둔촌대로 274, 지하 1층 (하대원동, 태연스카이빌)",경기도 성남시 중원구 하대원동 143-1 태연스카이빌 
1644,휘트니스 플레이스 산성역점,20211220,,,13,영업중,"경기도 성남시 수정구 수정로 339, 산성역포레스티아아파트 유치원동동 3층 (신흥동)",경기도 성남시 수정구 신흥동 6951 산성역포레스티아아파트 
1645,라이언짐,20220907,,,13,영업중,"경기도 성남시 분당구 구미로 11, 포인트타운 205호 (구미동)",경기도 성남시 분당구 구미동 187-4 포인트타운 
1646,엠브이엠 앤 루해빗 여성전용 피트니스 산성역점,20220107,,,13,영업중,"경기도 성남시 수정구 수정로 346, 백강빌딩 4층 1,2호 (산성동)",경기도 성남시 수정구 산성동 1456 백강빌딩 
1647,클리어 필라테스&PT 신흥역 1호점,20220720,,,13,영업중,"경기도 성남시 수정구 산성대로 275, 3층 (신흥동)",경기도 성남시 수정구 신흥동 2511 
1648,누아르 피트니스 라운지,20220922,,,13,영업중,"경기도 성남시 수정구 위례서일로 34, 위례성희프라자 2층 205,206호 (창곡동)",경기도 성남시 수정구 창곡동 559-8 위례성희프라자 
1649,와이투짐 신구대점,20221006,,,13,영업중,"경기도 성남시 중원구 금빛로 49, 대상빌딩 지층1층 (금광동)",경기도 성남시 중원구 금광동 1800 대상빌딩 
1650,캔들짐,20220801,,,13,영업중,"경기도 성남시 분당구 대왕판교로606번길 58, 판교푸르지오월드마크 제2-17호 (삼평동)",경기도 성남시 분당구 삼평동 741 판교푸르지오월드마크 
1651,그라운드 피트니스,20220511,,,13,영업중,"경기도 성남시 분당구 서현로 170, 풍림아이원플러스 301호 (서현동)",경기도 성남시 분당구 서현동 255-1 풍림아이원플러스 301호
1652,바디플로우짐,20220511,,,13,영업중,"경기도 성남시 분당구 돌마로 79, 썬프라자 502, 503호 (금곡동)",경기도 성남시 분당구 금곡동 153 썬프라자 502호
1653,마나짐 휘트니스,20220209,,,13,영업중,"경기도 성남시 중원구 희망로392번길 14-4, 2층 (상대원동)",경기도 성남시 중원구 상대원동 2994-4 
1654,위글 필라테스,20220321,,,13,영업중,"경기도 성남시 분당구 성남대로916번길 20, 노블리치1오피스텔 2층 206호 (야탑동)",경기도 성남시 분당구 야탑동 367-5 노블리치1오피스텔 
1655,위크로스핏 위례,20220630,,,13,영업중,"경기도 성남시 수정구 위례광장로 19, 아이페리온 1층 101~102호 (창곡동)",경기도 성남시 수정구 창곡동 562 아이페리온 
1656,DH PT SHOP,20211231,,,13,영업중,"경기도 성남시 중원구 광명로 364, 3층 (금광동)",경기도 성남시 중원구 금광동 1793 
1657,하이클래스짐 서현점,20220124,,,13,영업중,"경기도 성남시 분당구 불정로 382, 3층 301호 (서현동)",경기도 성남시 분당구 서현동 306-1 
