사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
첨단스포츠레하센터,2011-07-11,,,,20171101.0,폐업,광주광역시 광산구 쌍암동 694-63번지 316호,"광주광역시 광산구 월계로 217, 316호 (쌍암동)","광주광역시 광산구 월계로 217, 316호 (쌍암동)",1,2017-11-01,2017,2011
에너지휘트니스,2013-01-21,,,,20130716.0,폐업,광주광역시 광산구 신창동 1218-2번지 6층,"광주광역시 광산구 신창로 68, 6층 (신창동)","광주광역시 광산구 신창로 68, 6층 (신창동)",1,2013-07-16,2013,2013
커브스 수완클럽,2014-03-03,,,,20201130.0,폐업,광주광역시 광산구 수완동 1475 3층 301호,"광주광역시 광산구 임방울대로 330, 3층 301호 (수완동)","광주광역시 광산구 임방울대로 330, 3층 301호 (수완동)",1,2020-11-30,2020,2014
탑팀스포츠센터,2015-04-16,,,,20170310.0,폐업,광주광역시 광산구 월계동 868-7번지,"광주광역시 광산구 임방울대로 790, 3층 (월계동)","광주광역시 광산구 임방울대로 790, 3층 (월계동)",1,2017-03-10,2017,2015
동림웰빙헬스,2007-04-04,,,,20100513.0,폐업,"광주광역시 북구 동림동 645번지 (3층, 303호 및 304호)","광주광역시 북구 유림로 175  (동림동,(3층, 303호 및 304호))","광주광역시 북구 유림로 175  (동림동,(3층, 303호 및 304호))",1,2010-05-13,2010,2007
올리브휘트니스,2007-06-18,,,,20200218.0,폐업,광주광역시 북구 양산동 729번지 (4층),"광주광역시 북구 양산택지로51번길 2 (양산동,(4층))","광주광역시 북구 양산택지로51번길 2 (양산동,(4층))",1,2020-02-18,2020,2007
K&C 휘트니스클럽,2008-04-17,,,,20111227.0,폐업,광주광역시 북구 일곡동 815-1번지 (3층),,광주광역시 북구 일곡동 815-1번지 (3층),1,2011-12-27,2011,2008
문흥헬스,2009-02-04,,,,20090624.0,폐업,광주광역시 북구 문흥동 997-8번지 5층,"광주광역시 북구 문산로 43-7  (문흥동,5층)","광주광역시 북구 문산로 43-7  (문흥동,5층)",1,2009-06-24,2009,2009
(재)광주과학기술진흥원,2009-02-18,,,,20181227.0,폐업,광주광역시 북구 대촌동 958-3번지,,광주광역시 북구 대촌동 958-3번지,1,2018-12-27,2018,2009
BB헬스클럽,2004-06-11,,,,20070628.0,폐업,광주광역시 북구 용봉동 376-1번지 (3층),"광주광역시 북구 설죽로214번길 122  (용봉동,(3층))","광주광역시 북구 설죽로214번길 122  (용봉동,(3층))",1,2007-06-28,2007,2004
새롬건강랜드헬스,2010-07-07,,,,20180523.0,폐업,광주광역시 북구 오치동 913-2  5층,,광주광역시 북구 오치동 913-2  5층,1,2018-05-23,2018,2010
노벨헬스,2004-12-20,,,,20050401.0,폐업,광주광역시 북구 유동 55-10번지 지하,"광주광역시 북구 천변우로257번길 21  (유동,지하)","광주광역시 북구 천변우로257번길 21  (유동,지하)",1,2005-04-01,2005,2004
매니아 헬스클럽,2004-05-13,,,,20131004.0,폐업,광주광역시 북구 용두동 300-3번지,광주광역시 북구 하서로 422  (용두동),광주광역시 북구 하서로 422  (용두동),1,2013-10-04,2013,2004
현대웰빙헬스,2005-03-05,,,,20071106.0,폐업,광주광역시 북구 운암동 118-14번지 (2층),"광주광역시 북구 비엔날레로 40  (운암동,(2층))","광주광역시 북구 비엔날레로 40  (운암동,(2층))",1,2007-11-06,2007,2005
션세이 헬스클럽,2005-04-30,,,,20180919.0,폐업,광주광역시 북구 용봉동 157-5번지 (4층),"광주광역시 북구 우치로100번길 50  (용봉동,(4층))","광주광역시 북구 우치로100번길 50  (용봉동,(4층))",1,2018-09-19,2018,2005
신화 체육센터,2012-04-25,,,,20170530.0,폐업,광주광역시 북구 중흥동 710-2번지 2층,"광주광역시 북구 경양로147번길 8-8, 2층 (중흥동)","광주광역시 북구 경양로147번길 8-8, 2층 (중흥동)",1,2017-05-30,2017,2012
운암대원휘트니스,2007-07-24,,,,20210305.0,폐업,광주광역시 북구 운암동 857 외 1필지 (4층),"광주광역시 북구 동운로213번길 31 (운암동,외 1필지 (4층))","광주광역시 북구 동운로213번길 31 (운암동,외 1필지 (4층))",1,2021-03-05,2021,2007
현대웰빙 휘트니스,2007-11-06,,,,20210413.0,폐업,광주광역시 북구 운암동 118-14,광주광역시 북구 비엔날레로 40  (운암동),광주광역시 북구 비엔날레로 40  (운암동),1,2021-04-13,2021,2007
새롬헬스체육관,2007-11-09,,,,20091022.0,폐업,광주광역시 북구 오치동 913-2번지 (5층),"광주광역시 북구 우치로311번길 7  (오치동,(5층))","광주광역시 북구 우치로311번길 7  (오치동,(5층))",1,2009-10-22,2009,2007
손은수,2008-02-05,,,,20081209.0,폐업,광주광역시 북구 일곡동 846-3번지 2층,"광주광역시 북구 설죽로 511  (일곡동,2층)","광주광역시 북구 설죽로 511  (일곡동,2층)",1,2008-12-09,2008,2008
곰돌이헬스클럽,1998-08-11,,,,20070907.0,폐업,광주광역시 북구 신안동 477-29번지 (3층),"광주광역시 북구 자미로 55  (신안동,(3층))","광주광역시 북구 자미로 55  (신안동,(3층))",1,2007-09-07,2007,1998
매곡헬스타운,1999-09-02,,,,20081028.0,폐업,광주광역시 북구 매곡동 44-3번지 (4층),"광주광역시 북구 매곡로 34  (매곡동,(4층))","광주광역시 북구 매곡로 34  (매곡동,(4층))",1,2008-10-28,2008,1999
스마일헬스,2000-03-13,,,,20110309.0,폐업,광주광역시 북구 일곡동 821-1번지 5층,"광주광역시 북구 설죽로 518  (일곡동,5층)","광주광역시 북구 설죽로 518  (일곡동,5층)",1,2011-03-09,2011,2000
파워다이어트헬스클럽,2000-07-12,,,,20041221.0,폐업,광주광역시 북구 두암동 568-6번지,광주광역시 북구 동문대로 157  (두암동),광주광역시 북구 동문대로 157  (두암동),1,2004-12-21,2004,2000
동아남여헬스,2002-12-04,,,,20030514.0,폐업,광주광역시 북구 매곡동 214-6번지,광주광역시 북구 매곡로 74  (매곡동),광주광역시 북구 매곡로 74  (매곡동),1,2003-05-14,2003,2002
PBEC-휘트니스,2003-07-31,,,,20051216.0,폐업,광주광역시 북구 용봉동 599-3번지 (2층),"광주광역시 북구 설죽로 179  (용봉동,(2층))","광주광역시 북구 설죽로 179  (용봉동,(2층))",1,2005-12-16,2005,2003
태우헬스타운,2004-03-17,,,,20150731.0,폐업,광주광역시 북구 삼각동 752-16번지 (4층),"광주광역시 북구 설죽로404번길 11  (삼각동,(4층))","광주광역시 북구 설죽로404번길 11  (삼각동,(4층))",1,2015-07-31,2015,2004
라이프헬스클럽,1997-03-03,,,,20081015.0,폐업,광주광역시 북구 운암동 1051-15번지 (4층),"광주광역시 북구 북문대로 148  (운암동,(4층))","광주광역시 북구 북문대로 148  (운암동,(4층))",1,2008-10-15,2008,1997
문흥헬스클럽,1996-04-29,,,,20050913.0,폐업,광주광역시 북구 문흥동 1002-1번지,광주광역시 북구 서하로 372  (문흥동),광주광역시 북구 서하로 372  (문흥동),1,2005-09-13,2005,1996
그린개선헬스클럽,1996-07-02,,,,20040331.0,폐업,광주광역시 북구 용두동 300-3번지,광주광역시 북구 하서로 422  (용두동),광주광역시 북구 하서로 422  (용두동),1,2004-03-31,2004,1996
NC스포츠센타,1997-05-01,,,,20140901.0,폐업,광주광역시 북구 신안동 6-1번지,광주광역시 북구 경열로 249 (신안동),광주광역시 북구 경열로 249 (신안동),1,2014-09-01,2014,1997
캐리어헬스체육관,1997-06-04,,,,20110531.0,폐업,광주광역시 북구 용봉동 1043번지,광주광역시 북구 비엔날레로 101  (용봉동),광주광역시 북구 비엔날레로 101  (용봉동),1,2011-05-31,2011,1997
한솔헬스,1997-06-23,,,,20120706.0,폐업,광주광역시 북구 운암동 1052번지 (4층),"광주광역시 북구 서강로 123  (운암동,(4층))","광주광역시 북구 서강로 123  (운암동,(4층))",1,2012-07-06,2012,1997
월드스포츠센터,2001-07-12,,,,20031219.0,폐업,광주광역시 북구 문흥동 996-3번지,,광주광역시 북구 문흥동 996-3번지,1,2003-12-19,2003,2001
양산헬스타운,2001-09-05,,,,20130123.0,폐업,광주광역시 북구 용두동 305-1번지 용두빌딩 3층,"광주광역시 북구 임방울대로 1053  (용두동,용두빌딩 3층)","광주광역시 북구 임방울대로 1053  (용두동,용두빌딩 3층)",1,2013-01-23,2013,2001
연아헬스장,2001-03-22,,,,20090717.0,폐업,광주광역시 남구 봉선동 483-2번지,광주광역시 남구 봉선중앙로47번길 10  (봉선동),광주광역시 남구 봉선중앙로47번길 10  (봉선동),1,2009-07-17,2009,2001
귀빈헬스,2001-04-16,,,,20050921.0,폐업,광주광역시 남구 주월동 941-157번지,광주광역시 남구 서문대로 741  (주월동),광주광역시 남구 서문대로 741  (주월동),1,2005-09-21,2005,2001
153헬스,2001-06-26,,,,20070320.0,폐업,광주광역시 남구 서동 77-6번지,,광주광역시 남구 서동 77-6번지,1,2007-03-20,2007,2001
기산헬스,2006-08-24,,,,20110210.0,폐업,광주광역시 북구 일곡동 847-2번지 7층,"광주광역시 북구 일곡마을로 41 (일곡동,7층)","광주광역시 북구 일곡마을로 41 (일곡동,7층)",1,2011-02-10,2011,2006
그린헬스,2006-09-06,,,,20070628.0,폐업,광주광역시 북구 매곡동 39-4번지 (4층),"광주광역시 북구 서하로 123  (매곡동,(4층))","광주광역시 북구 서하로 123  (매곡동,(4층))",1,2007-06-28,2007,2006
두암헬스클럽,2006-09-18,,,,20080908.0,폐업,광주광역시 북구 두암동 985-6번지 3층,"광주광역시 북구 갈마로 49  (두암동,3층)","광주광역시 북구 갈마로 49  (두암동,3층)",1,2008-09-08,2008,2006
새롬건강랜드,2002-01-18,,,,20070115.0,폐업,광주광역시 북구 오치동 913-2번지,광주광역시 북구 우치로311번길 7  (오치동),광주광역시 북구 우치로311번길 7  (오치동),1,2007-01-15,2007,2002
현대헬스,2001-08-17,,,,20100601.0,폐업,광주광역시 남구 백운동 605-8번지,광주광역시 남구 백운로 50-1  (백운동),광주광역시 남구 백운로 50-1  (백운동),1,2010-06-01,2010,2001
두우팔헬스,2001-04-11,,,,20130805.0,폐업,광주광역시 남구 진월동 250-8번지,광주광역시 남구 서문대로 660  (진월동),광주광역시 남구 서문대로 660  (진월동),1,2013-08-05,2013,2001
천지연헬스,2003-01-15,,,,20070502.0,폐업,광주광역시 남구 봉선동 696-3번지,,광주광역시 남구 봉선동 696-3번지,1,2007-05-02,2007,2003
귀빈헬스클럽,2003-01-03,,,,20050921.0,폐업,광주광역시 남구 주월동 941-138번지,광주광역시 남구 서문대로 741  (주월동),광주광역시 남구 서문대로 741  (주월동),1,2005-09-21,2005,2003
라이프휘트니스,2004-07-16,,,,20190403.0,폐업,광주광역시 남구 봉선동 115-1번지,광주광역시 남구 봉선로 173 (봉선동),광주광역시 남구 봉선로 173 (봉선동),1,2019-04-03,2019,2004
Xtive 엑스티브휘트니스,2011-07-14,,,,20190117.0,폐업,광주광역시 남구 진월동 252-4번지,광주광역시 남구 서문대로 686 (진월동),광주광역시 남구 서문대로 686 (진월동),1,2019-01-17,2019,2011
FREESTYLE GYM,2011-11-30,,,,20131230.0,폐업,광주광역시 남구 봉선동 466-1번지,광주광역시 남구 봉선2로 59 (봉선동),광주광역시 남구 봉선2로 59 (봉선동),1,2013-12-30,2013,2011
롯데스포츠센타,2012-01-19,,,,20211129.0,폐업,광주광역시 남구 노대동 845,광주광역시 남구 효우로77번길 9 (노대동),광주광역시 남구 효우로77번길 9 (노대동),1,2021-11-29,2021,2012
머슬맥1:1전문PT센터,2012-07-04,,,,20220203.0,폐업,"광주광역시 남구 봉선동 559-2 B101호, B102호","광주광역시 남구 제석로80번길 54 (봉선동, B101호, B102호)","광주광역시 남구 제석로80번길 54 (봉선동, B101호, B102호)",1,2022-02-03,2022,2012
Recon,2012-08-03,,,,20180328.0,폐업,광주광역시 남구 월산동 951-1번지,"광주광역시 남구 대남대로 397, 3층 (월산동)","광주광역시 남구 대남대로 397, 3층 (월산동)",1,2018-03-28,2018,2012
다모아헬스클럽,2004-05-28,,,,20050503.0,폐업,광주광역시 북구 신안동 240-28번지 (4층),"광주광역시 북구 서암대로 190  (신안동,(4층))","광주광역시 북구 서암대로 190  (신안동,(4층))",1,2005-05-03,2005,2004
미르휘트니스,2000-01-12,,,,20190117.0,폐업,광주광역시 남구 봉선동 998-1번지,광주광역시 남구 봉선중앙로 89 (봉선동),광주광역시 남구 봉선중앙로 89 (봉선동),1,2019-01-17,2019,2000
강다이어트헬스,2000-01-21,,,,20190117.0,폐업,광주광역시 남구 백운동 650-7번지,광주광역시 남구 대남대로 282 (백운동),광주광역시 남구 대남대로 282 (백운동),1,2019-01-17,2019,2000
벽제헬스,1990-07-04,,,,20170922.0,폐업,광주광역시 남구 주월동 1282-1번지,"광주광역시 남구 대남대로193번길 6, 3층 (주월동)","광주광역시 남구 대남대로193번길 6, 3층 (주월동)",1,2017-09-22,2017,1990
정우헬스클럽,1997-09-20,,,,20070731.0,폐업,광주광역시 남구 월산동 1026-9번지 4층,"광주광역시 남구 금화로422번길 41  (월산동,4층)","광주광역시 남구 금화로422번길 41  (월산동,4층)",1,2007-07-31,2007,1997
알파헬스클럽,1998-08-20,,,,20130826.0,폐업,광주광역시 남구 송하동 43-17번지,광주광역시 남구 효덕로303번길 5  (송하동),광주광역시 남구 효덕로303번길 5  (송하동),1,2013-08-26,2013,1998
백운육체미,2000-06-12,,,,20030320.0,폐업,광주광역시 남구 백운동 594-1번지,,광주광역시 남구 백운동 594-1번지,1,2003-03-20,2003,2000
헬스집,2000-07-07,,,,20030320.0,폐업,광주광역시 남구 진월동 262-4번지,광주광역시 남구 서문대로 670  (진월동),광주광역시 남구 서문대로 670  (진월동),1,2003-03-20,2003,2000
신양헬스,2006-09-22,,,,20090717.0,폐업,광주광역시 남구 주월동 517번지,광주광역시 남구 회서로22번길 18  (주월동),광주광역시 남구 회서로22번길 18  (주월동),1,2009-07-17,2009,2006
스카이헬스,2007-07-02,,,,20090717.0,폐업,광주광역시 남구 봉선동 999-5번지 (지상4층),"광주광역시 남구 봉선1로 49  (봉선동,(지상4층))","광주광역시 남구 봉선1로 49  (봉선동,(지상4층))",1,2009-07-17,2009,2007
커브스,2008-03-17,,,,20211014.0,폐업,광주광역시 남구 봉선동 1067-1,광주광역시 남구 효사랑길 12 (봉선동),광주광역시 남구 효사랑길 12 (봉선동),1,2021-10-14,2021,2008
연아헬스랜드,2014-11-21,,,,20180326.0,폐업,광주광역시 남구 봉선동 483-2번지 2층,"광주광역시 남구 봉선중앙로47번길 10, 2층 (봉선동, 연아빌딩)","광주광역시 남구 봉선중앙로47번길 10, 2층 (봉선동, 연아빌딩)",1,2018-03-26,2018,2014
휘트니스 하우스,2015-03-26,,,,20220426.0,폐업,광주광역시 남구 주월동 42-13,"광주광역시 남구 회재로 1186, 4층 (주월동, 연재빌딩)","광주광역시 남구 회재로 1186, 4층 (주월동, 연재빌딩)",1,2022-04-26,2022,2015
체형헬스클럽,2015-08-28,,,,20190715.0,폐업,광주광역시 남구 봉선동 465-3번지 501호,"광주광역시 남구 봉선2로 53, 5층 501호 (봉선동, KC메디컬빌딩)","광주광역시 남구 봉선2로 53, 5층 501호 (봉선동, KC메디컬빌딩)",1,2019-07-15,2019,2015
라인을 말하다,2013-12-06,,,,20200203.0,폐업,광주광역시 북구 신용동 717번지,"광주광역시 북구 첨단연신로91번길 22, 4층 (신용동)","광주광역시 북구 첨단연신로91번길 22, 4층 (신용동)",1,2020-02-03,2020,2013
베스트 휘트니스클럽,2014-02-03,,,,20180515.0,폐업,광주광역시 북구 용봉동 987번지 외 2필지,광주광역시 북구 서하로94번길 9 (용봉동),광주광역시 북구 서하로94번길 9 (용봉동),1,2018-05-15,2018,2014
리빙헬스클럽,2002-11-28,,,,20080320.0,폐업,광주광역시 서구 풍암동 1119-2번지,광주광역시 서구 풍암2로 12  (풍암동),광주광역시 서구 풍암2로 12  (풍암동),1,2008-03-20,2008,2002
상무소각장체력단련장,2003-01-17,,,,20151116.0,폐업,광주광역시 서구 치평동 1163번지,광주광역시 서구 내방로 2 (치평동),광주광역시 서구 내방로 2 (치평동),1,2015-11-16,2015,2003
서구국민체육센타,2005-02-04,,,,20091016.0,폐업,광주광역시 서구 풍암동 396-19번지,광주광역시 서구 풍암공원로 20  (풍암동),광주광역시 서구 풍암공원로 20  (풍암동),1,2009-10-16,2009,2005
스타박스 휘트니스 클럽,2005-04-16,,,,20181218.0,폐업,광주광역시 서구 치평동 1213-4번지,광주광역시 서구 상무중앙로 96 (치평동),광주광역시 서구 상무중앙로 96 (치평동),1,2018-12-18,2018,2005
상무헬스클럽,2005-11-03,,,,20150227.0,폐업,광주광역시 서구 치평동 1178-2번지,광주광역시 서구 상무중앙로 35 (치평동),광주광역시 서구 상무중앙로 35 (치평동),1,2015-02-27,2015,2005
부로트웨이히트니스,2005-01-05,,,,20151228.0,폐업,광주광역시 서구 쌍촌동 985-11번지,광주광역시 서구 상무대로 908 (쌍촌동),광주광역시 서구 상무대로 908 (쌍촌동),1,2015-12-28,2015,2005
신화운동센터,2006-03-30,,,,20130620.0,폐업,광주광역시 서구 쌍촌동 876-12번지,광주광역시 서구 운천로 157 (쌍촌동),광주광역시 서구 운천로 157 (쌍촌동),1,2013-06-20,2013,2006
새사랑온천헬스,2006-05-03,,,,20161228.0,폐업,광주광역시 서구 화정동 781-5번지,광주광역시 서구 화운로156번길 25-5 (화정동),광주광역시 서구 화운로156번길 25-5 (화정동),1,2016-12-28,2016,2006
파워헬스,2007-12-31,,,,20091215.0,폐업,광주광역시 서구 쌍촌동 1229번지 시영@지하,,광주광역시 서구 쌍촌동 1229번지 시영@지하,1,2009-12-15,2009,2007
비타민휘트니스,2007-03-09,,,,20100217.0,폐업,광주광역시 서구 동천동 630번지 (4층 402호 및 5층 ),"광주광역시 서구 하남대로 704  (동천동,(4층 402호 및 5층 ))","광주광역시 서구 하남대로 704  (동천동,(4층 402호 및 5층 ))",1,2010-02-17,2010,2007
커브스 풍암클럽,2009-01-19,,,,20100526.0,폐업,광주광역시 서구 풍암동 1114번지 2층,"광주광역시 서구 풍암1로21번길 7  (풍암동,2층)","광주광역시 서구 풍암1로21번길 7  (풍암동,2층)",1,2010-05-26,2010,2009
30분 순환운동,2009-04-22,,,,20140414.0,폐업,광주광역시 서구 금호동 244-3번지 1층101호,"광주광역시 서구 금화로 45, 1층 101호 (금호동)","광주광역시 서구 금화로 45, 1층 101호 (금호동)",1,2014-04-14,2014,2009
버들 헬스클럽,2009-05-15,,,,20151012.0,폐업,광주광역시 서구 유촌동 856-8번지 (3층),"광주광역시 서구 상무버들로 44-14, 3층 (유촌동)","광주광역시 서구 상무버들로 44-14, 3층 (유촌동)",1,2015-10-12,2015,2009
(주) 알유 휘트니스코리아,2011-10-19,,,,20131008.0,폐업,광주광역시 서구 내방동 기아자동차내 기아스포츠문화센터,"광주광역시 서구 화운로 277, 2층 (내방동, 기아장동차 스포츠문화센터)","광주광역시 서구 화운로 277, 2층 (내방동, 기아장동차 스포츠문화센터)",1,2013-10-08,2013,2011
유니크 웰니스 센트리,2013-01-15,,,,20130522.0,폐업,광주광역시 서구 풍암동 685번지,,광주광역시 서구 풍암동 685번지,1,2013-05-22,2013,2013
SLOTH GYM,2014-12-02,,,,20190927.0,폐업,광주광역시 서구 치평동 1236-2번지 401호,"광주광역시 서구 상무중앙로 62, 치평동동 (치평동, 4층401호)","광주광역시 서구 상무중앙로 62, 치평동동 (치평동, 4층401호)",1,2019-09-27,2019,2014
장원스포렉스,2015-11-03,,,,20160601.0,폐업,광주광역시 서구 농성동 260번지 (구)상록회관,"광주광역시 서구 상무대로1147번길 0 (농성동, (구)상록회관)","광주광역시 서구 상무대로1147번길 0 (농성동, (구)상록회관)",1,2016-06-01,2016,2015
인연,2017-09-05,,,,20190403.0,폐업,광주광역시 서구 마륵동 165-15번지,"광주광역시 서구 서광주로 181, 2층 (마륵동)","광주광역시 서구 서광주로 181, 2층 (마륵동)",1,2019-04-03,2019,2017
척추운동센터,2006-08-31,,,,20141016.0,폐업,광주광역시 서구 화정동 180-40번지,광주광역시 서구 군분2로 6 (화정동),광주광역시 서구 군분2로 6 (화정동),1,2014-10-16,2014,2006
바디포 헬스클럽,2010-12-06,,,,20181212.0,폐업,광주광역시 서구 풍암동 920번지 (1층),"광주광역시 서구 풍금로11번길 9, 1층 (풍암동)","광주광역시 서구 풍금로11번길 9, 1층 (풍암동)",1,2018-12-12,2018,2010
부흥 휘트니스,2014-03-14,,20141006.0,20151231.0,,휴업,광주광역시 서구 치평동 1210-4번지 남영비지니스빌딩 지하1층,"광주광역시 서구 상무시민로 103 (치평동, 남영비지니스빌딩 지하1층)","광주광역시 서구 상무시민로 103 (치평동, 남영비지니스빌딩 지하1층)",1,2014-10-06,2014,2014
